id,symbol,side,entry_price,exit_price,initial_sl,initial_tp,margin_usdt,leverage,base_amount,notional,exit_reason,pnl_usdt,pnl_pct_account,duration_secs,max_state,opened_at,closed_at,bar_time_open,slope_pct,body_atr_ratio,adx_at_entry
56,WLD,short,0.417522307616475,0.498958747122404,0.429220768548272,0.416907615331532,500.0,10.0,11685.1,4878.78991672927,sl,-951.592939270732,-15.8598823211789,228255,0,2026-06-07T00:31:06.564535+00:00,2026-06-09T15:55:21.765721+00:00,"2026-06-07 00:15:00+00:00",,,0.0
13,XRP,short,1.12417938724324,1.121902,1.14683048518919,1.12183618369964,500.0,10.0,4409.0,4956.50691835546,tp,10.0410003554608,0.167350005924347,3133,1,2026-06-05T07:46:11.967024+00:00,2026-06-05T08:38:25.674788+00:00,"2026-06-05 07:30:00+00:00",,,0.0
25,XRP,short,1.11766247620231,1.11658094998884,1.14133828582074,1.11653106293235,500.0,10.0,4479.0,5006.01023091012,tp,4.84415591012426,0.0807359318354043,1,1,2026-06-05T21:15:42.459171+00:00,2026-06-05T21:15:43.562330+00:00,"2026-06-05 21:00:00+00:00",,,0.0
35,XRP,short,1.09823732555414,1.09489503949967,1.11939992998724,1.09475827296523,500.0,10.0,4557.0,5004.66749255021,tp,15.2307975502069,0.253846625836782,517,1,2026-06-06T06:30:23.468696+00:00,2026-06-06T06:39:00.666089+00:00,"2026-06-06 06:15:00+00:00",,,0.0
46,XRP,short,1.10560886377488,1.0983199497576,1.11920777397395,1.10022222391587,500.0,10.0,4538.0,5017.25302381042,tp,33.0770918104219,0.551284863507031,1932,1,2026-06-06T14:30:10.487560+00:00,2026-06-06T15:02:22.988432+00:00,"2026-06-06 14:15:00+00:00",,,0.0
68,XRP,short,1.10361706910609,1.11515318712408,1.11392162195478,1.10071384480584,500.0,10.0,4489.0,4954.13702321722,sl,-51.7856337827762,-0.863093896379604,1,0,2026-06-07T01:31:26.041293+00:00,2026-06-07T01:31:27.840460+00:00,"2026-06-07 01:15:00+00:00",,,0.0
70,XRP,short,1.11554597157617,1.11312225624442,1.1268737441855,1.11327822373137,500.0,10.0,4484.0,5002.10813654753,tp,10.8679395475307,0.181132325792178,992,1,2026-06-07T02:00:06.662913+00:00,2026-06-07T02:16:38.871420+00:00,"2026-06-07 01:45:00+00:00",,,0.0
73,XRP,short,1.1194579772745,1.116125,1.13149779547048,1.11613772797112,500.0,10.0,4467.0,5000.61878448518,tp,14.888409485182,0.248140158086367,1526,1,2026-06-07T03:15:12.367890+00:00,2026-06-07T03:40:38.869055+00:00,"2026-06-07 03:00:00+00:00",,,0.0
94,XRP,long,1.1193082238494,1.122339,1.10543001464462,1.11944787658136,500.0,10.0,4454.0,4985.39882902524,tp,13.499076974762,0.224984616246033,1,1,2026-06-07T12:46:05.363369+00:00,2026-06-07T12:46:07.176638+00:00,"2026-06-07 12:30:00+00:00",,,0.0
106,XRP,long,1.12036796788628,1.12679184525152,1.10851171097654,1.12168711456866,500.0,10.0,4433.0,4966.59120163989,tp,28.4770483601093,0.474617472668488,2,1,2026-06-07T20:15:07.767414+00:00,2026-06-07T20:15:09.974103+00:00,"2026-06-07 20:00:00+00:00",,,0.0
134,XRP,long,1.16449774266425,1.15154605017341,1.15306368397823,1.16529761986497,500.0,10.0,4325.0,5036.45273702287,sl,-56.0160700228722,-0.93360116704787,1087,0,2026-06-09T00:31:20.579055+00:00,2026-06-09T00:49:27.872003+00:00,"2026-06-09 00:15:00+00:00",,,0.0
139,XRP,long,1.14926593083445,1.15209734427358,1.13740937751009,1.15172909781177,500.0,10.0,4357.0,5007.35166064572,tp,12.3364683542829,0.205607805904716,1740,1,2026-06-09T02:31:11.166477+00:00,2026-06-09T03:00:11.670822+00:00,"2026-06-09 02:15:00+00:00",,,0.0
153,XRP,long,1.15620913985027,1.159422,1.14705025865243,1.15832218591146,500.0,10.0,4326.0,5001.76073899227,tp,13.8988330077295,0.231647216795492,5521,1,2026-06-09T10:31:30.869933+00:00,2026-06-09T12:03:32.799827+00:00,"2026-06-09 10:15:00+00:00",,,0.0
164,XRP,long,1.14845953980655,1.13769232908512,1.13846385825898,1.15216876272521,500.0,10.0,4394.0,5046.33121791,sl,-47.3111239099978,-0.788518731833297,0,0,2026-06-09T14:30:32.780032+00:00,2026-06-09T14:30:33.298619+00:00,"2026-06-09 14:15:00+00:00",,,0.0
168,XRP,long,1.13188018100667,1.13972706430357,1.12068162906004,1.13956024699142,500.0,10.0,4401.0,4981.40467661036,tp,34.5341333896387,0.575568889827312,474,1,2026-06-09T15:00:53.071951+00:00,2026-06-09T15:08:47.974011+00:00,"2026-06-09 14:45:00+00:00",,,0.0
185,XRP,short,1.11731100834456,1.11669909912927,1.12563107510101,1.11681999597815,500.0,10.0,4479.0,5004.43600637527,tp,2.74074137526738,0.0456790229211231,1,1,2026-06-10T07:46:23.480199+00:00,2026-06-10T07:46:24.577990+00:00,"2026-06-10 07:30:00+00:00",,,0.0
191,XRP,short,1.11947774929831,1.116915,1.12937174368475,1.11765535126947,500.0,10.0,4477.0,5011.90188360851,tp,11.4734286085131,0.191223810141885,3,1,2026-06-10T13:00:01.554019+00:00,2026-06-10T13:00:05.006338+00:00,"2026-06-10 12:45:00+00:00",,,0.0
200,XRP,short,1.11710947005823,1.12757655920018,1.12642523052409,1.11603634201719,500.0,10.0,4451.0,4972.25425122919,sl,-46.5890137708058,-0.776483562846764,360,0,2026-06-10T13:31:13.271111+00:00,2026-06-10T13:37:13.874617+00:00,"2026-06-10 13:15:00+00:00",,,0.0
218,XRP,short,1.0995544676834,1.09871,1.10992620915056,1.09884932737838,500.0,10.0,4539.0,4990.87772881493,tp,3.83303881493379,0.0638839802488965,387,1,2026-06-11T00:30:29.155829+00:00,2026-06-11T00:36:56.560597+00:00,"2026-06-11 00:15:00+00:00",,,0.0
221,XRP,short,1.09967143259436,1.11096048315349,1.10966689334921,1.09951056902375,500.0,10.0,4541.0,4993.60797541097,sl,-51.2635785890259,-0.854392976483765,2426,0,2026-06-11T01:00:19.279890+00:00,2026-06-11T01:40:45.549549+00:00,"2026-06-11 00:45:00+00:00",,,0.0
230,XRP,short,1.11727527814133,1.113732,1.12770950327199,1.11381172089432,500.0,10.0,4488.0,5014.3314482983,tp,15.9022322983002,0.26503720497167,30,1,2026-06-11T02:00:40.036740+00:00,2026-06-11T02:01:10.426089+00:00,"2026-06-11 01:45:00+00:00",,,0.0
232,XRP,short,1.11268906125452,1.106508,1.12304955129065,1.1107825424413,500.0,10.0,4517.0,5026.01648968665,tp,27.9198536866493,0.465330894777488,0,1,2026-06-11T02:30:40.074804+00:00,2026-06-11T02:30:40.685054+00:00,"2026-06-11 02:15:00+00:00",,,0.0
262,XRP,short,1.13349049751034,1.14743668862548,1.1457024775931,1.12780183504166,500.0,10.0,4387.0,4972.62281257788,sl,-61.1819404221209,-1.01969900703535,5344,0,2026-06-11T18:01:27.368575+00:00,2026-06-11T19:30:31.966389+00:00,"2026-06-11 17:45:00+00:00",,,0.0
269,XRP,long,1.13960360107023,1.14040862103582,1.13100840963205,1.14012912074916,500.0,10.0,4383.0,4994.88258349081,tp,3.52840250918979,0.0588067084864966,4,1,2026-06-12T00:30:54.693083+00:00,2026-06-12T00:30:59.481072+00:00,"2026-06-12 00:15:00+00:00",,,0.0
279,XRP,long,1.14005974275953,1.140416,1.1318816848358,1.1403323649341,500.0,10.0,4389.0,5003.72221097159,tp,1.56361302840847,0.0260602171401412,2848,1,2026-06-12T01:15:55.771522+00:00,2026-06-12T02:03:24.684238+00:00,"2026-06-12 01:00:00+00:00",,,0.0
290,XRP,long,1.13180864021299,1.13442998060442,1.12502976191687,1.1345206274259,500.0,10.0,4434.0,5018.43951070438,tp,11.6230232956209,0.193717054927015,4783,1,2026-06-12T06:46:09.878705+00:00,2026-06-12T08:05:53.094151+00:00,"2026-06-12 06:30:00+00:00",,,0.0
296,XRP,long,1.12680415493457,1.130371,1.11934939441113,1.13026125215904,500.0,10.0,4423.0,4983.8547772756,tp,15.776155724397,0.262935928739951,0,1,2026-06-12T14:00:39.474944+00:00,2026-06-12T14:00:39.780354+00:00,"2026-06-12 13:45:00+00:00",,,0.0
299,XRP,long,1.12560518714701,1.13361590498866,1.11293468432313,1.12935720893106,500.0,10.0,4410.0,4963.91887531833,tp,35.3272656816666,0.58878776136111,2,1,2026-06-12T16:15:37.371472+00:00,2026-06-12T16:15:40.060461+00:00,"2026-06-12 16:00:00+00:00",,,0.0
307,XRP,short,1.13308251270558,1.1327028785957,1.13871061435023,1.13271835889391,500.0,10.0,4415.0,5002.55929359514,tp,1.67608459513912,0.0279347432523187,0,1,2026-06-13T00:30:59.768406+00:00,2026-06-13T00:31:00.075676+00:00,"2026-06-13 00:15:00+00:00",,,0.0
319,XRP,long,1.1503211461142,1.14350675154852,1.14469031502784,1.15184111350673,500.0,10.0,4359.0,5014.24987591182,sl,-29.7039459118166,-0.495065765196943,1089,0,2026-06-13T16:31:28.305483+00:00,2026-06-13T16:49:37.606552+00:00,"2026-06-13 16:15:00+00:00",,,0.0
320,XRP,long,1.14568671101053,1.14577204995417,1.13938839909481,1.14575834636116,500.0,10.0,4364.0,4999.77680684997,tp,0.372419150026262,0.00620698583377104,0,1,2026-06-13T17:15:25.758672+00:00,2026-06-13T17:15:25.857537+00:00,"2026-06-13 17:00:00+00:00",,,0.0
322,XRP,long,1.14646447148357,1.14664416234809,1.14040424335216,1.14676656538363,500.0,10.0,4361.0,4999.73156013986,tp,0.78363186013671,0.0130605310022785,7199,1,2026-06-13T17:45:12.872387+00:00,2026-06-13T19:45:12.626573+00:00,"2026-06-13 17:30:00+00:00",,,0.0
341,XRP,long,1.1486068523188,1.14404145,1.14462967086917,1.14908466151769,500.0,10.0,4360.0,5007.92587610995,sl,-19.9051541099505,-0.331752568499175,2638,0,2026-06-14T04:45:25.159835+00:00,2026-06-14T05:29:23.374923+00:00,"2026-06-14 04:30:00+00:00",,,0.0
345,XRP,long,1.14383774362446,1.14611742044933,1.13991569262011,1.14534274910681,500.0,10.0,4362.0,4989.42023768988,tp,9.94395031011811,0.165732505168635,0,1,2026-06-14T05:45:48.975389+00:00,2026-06-14T05:45:49.080062+00:00,"2026-06-14 05:30:00+00:00",,,0.0
347,XRP,long,1.14454765777396,1.145785,1.13980091996565,1.14573648820612,500.0,10.0,4373.0,5005.10690744553,tp,5.41089755446756,0.0901816259077926,3759,1,2026-06-14T07:15:23.277638+00:00,2026-06-14T08:18:02.969617+00:00,"2026-06-14 07:00:00+00:00",,,0.0
351,XRP,long,1.13727821379693,1.13260285561619,1.13295992417235,1.13970749565094,500.0,10.0,4398.0,5001.74958427889,sl,-20.5622252788874,-0.342703754648124,2989,0,2026-06-14T13:01:05.870665+00:00,2026-06-14T13:50:55.379291+00:00,"2026-06-14 12:45:00+00:00",,,0.0
4,ZEC,short,455.446391112345,454.430900767544,483.441520011107,454.654373778642,500.0,10.0,10.944,4984.40530433351,tp,11.1135263335057,0.185225438891761,413,1,2026-06-05T00:30:56.766388+00:00,2026-06-05T00:37:50.363444+00:00,"2026-06-05 00:15:00+00:00",,,0.0
15,ZEC,short,344.879761962683,333.111,379.341857664151,344.853433912688,500.0,10.0,15.013,5177.67986634577,tp,176.684423345766,2.9447403890961,1,1,2026-06-05T15:15:38.792750+00:00,2026-06-05T15:15:40.663495+00:00,"2026-06-05 15:00:00+00:00",,,0.0
17,ZEC,short,363.883581430162,346.446850356623,395.568232871461,357.921443067586,500.0,10.0,14.441,5254.84279943297,tp,251.803833432975,4.19673055721624,2,1,2026-06-05T17:15:19.174641+00:00,2026-06-05T17:15:21.885069+00:00,"2026-06-05 17:00:00+00:00",,,0.0
21,ZEC,short,357.272228920038,385.004288725808,384.362060280343,353.192674631274,500.0,10.0,13.899,4965.72670975961,sl,-385.44789924039,-6.4241316540065,8520,0,2026-06-05T20:31:24.283384+00:00,2026-06-05T22:53:24.965433+00:00,"2026-06-05 20:15:00+00:00",,,0.0
27,ZEC,short,392.039453786447,378.417600380892,420.139084078028,378.477280380567,500.0,10.0,12.602,4940.48119661681,tp,171.662596616812,2.86104327694686,3972,1,2026-06-06T00:15:03.367355+00:00,2026-06-06T01:21:15.567309+00:00,"2026-06-06 00:00:00+00:00",,,0.0
49,ZEC,short,361.097799112853,355.927950042699,373.704192015678,358.620662704656,500.0,10.0,14.052,5074.14627313381,tp,72.6467191338118,1.2107786522302,3,1,2026-06-06T23:30:31.780991+00:00,2026-06-06T23:30:34.985480+00:00,"2026-06-06 23:15:00+00:00",,,0.0
53,ZEC,short,363.107342620604,376.475,375.326083585439,361.294645139424,500.0,10.0,13.65,4956.41522677125,sl,-182.468523228752,-3.04114205381253,2900,0,2026-06-07T00:15:27.669108+00:00,2026-06-07T01:03:47.865048+00:00,"2026-06-07 00:00:00+00:00",,,0.0
63,ZEC,short,380.754616579275,377.269968827736,394.743549213476,377.571034542438,500.0,10.0,12.864,4898.02738767579,tp,44.8265086757948,0.747108477929913,3052,1,2026-06-07T01:30:08.756471+00:00,2026-06-07T02:21:01.173567+00:00,"2026-06-07 01:15:00+00:00",,,0.0
80,ZEC,short,399.418090969326,415.179,414.130818723938,393.721025797012,500.0,10.0,12.356,4935.209932017,sl,-194.741791983002,-3.24569653305004,425,0,2026-06-07T06:00:39.080889+00:00,2026-06-07T06:07:44.283933+00:00,"2026-06-07 05:45:00+00:00",,,0.0
81,ZEC,short,406.139019764368,400.646301540957,422.923177879314,400.711894454325,500.0,10.0,12.33,5007.69411369466,tp,67.7252156946608,1.12875359491101,2715,1,2026-06-07T06:31:45.177100+00:00,2026-06-07T07:17:00.292873+00:00,"2026-06-07 06:15:00+00:00",,,0.0
101,ZEC,long,407.881555647129,410.076007007823,393.718000824161,409.120324992736,500.0,10.0,12.272,5005.52245090157,tp,26.9303070984328,0.448838451640547,789,1,2026-06-07T19:15:44.368556+00:00,2026-06-07T19:28:54.364009+00:00,"2026-06-07 19:00:00+00:00",,,0.0
110,ZEC,long,435.159819574383,438.414429160453,419.342376169449,435.625873702068,500.0,10.0,11.399,4960.38678332839,tp,37.0992946716053,0.618321577860089,0,1,2026-06-08T00:31:18.978629+00:00,2026-06-08T00:31:19.071733+00:00,"2026-06-08 00:15:00+00:00",,,0.0
111,ZEC,long,434.672262796279,433.297398893882,419.122365166515,435.262600470743,500.0,10.0,11.572,5030.02742507855,time,-15.9099250785448,-0.265165417975746,10801,0,2026-06-08T01:00:41.560493+00:00,2026-06-08T04:00:42.676973+00:00,"2026-06-08 00:45:00+00:00",,,0.0
116,ZEC,long,420.01998971279,423.186758131283,408.507907415114,423.154809533617,500.0,10.0,11.837,4971.7766182303,tp,37.485037769699,0.624750629494984,370,1,2026-06-08T12:30:41.393116+00:00,2026-06-08T12:36:52.380531+00:00,"2026-06-08 12:15:00+00:00",,,0.0
132,ZEC,long,455.000891004361,443.062794571197,442.360019039252,455.805023703053,500.0,10.0,11.089,5045.50488034736,time,-132.381551347362,-2.20635918912271,10781,0,2026-06-09T00:30:37.971210+00:00,2026-06-09T03:30:19.768315+00:00,"2026-06-09 00:15:00+00:00",,,0.0
161,ZEC,long,463.09317217215,449.142885640505,449.638549549347,464.521406464219,500.0,10.0,10.843,5021.31926586262,sl,-151.262956862619,-2.52104928104365,4399,0,2026-06-09T14:15:55.276729+00:00,2026-06-09T15:29:14.971172+00:00,"2026-06-09 14:00:00+00:00",,,0.0
171,ZEC,long,442.76193999882,428.495270281921,429.00145998938,447.625176115011,500.0,10.0,11.599,5135.59574204631,sl,-165.479102046314,-2.75798503410524,19,0,2026-06-09T15:45:41.366291+00:00,2026-06-09T15:46:00.886848+00:00,"2026-06-09 15:30:00+00:00",,,0.0
173,ZEC,long,432.200610144375,440.130287978864,418.045491299373,439.627564325053,500.0,10.0,11.355,4907.63792818938,tp,90.041491810625,1.50069153017708,0,1,2026-06-09T16:46:33.784078+00:00,2026-06-09T16:46:34.684964+00:00,"2026-06-09 16:30:00+00:00",,,0.0
177,ZEC,short,431.614916496836,429.093949974258,444.67024847152,431.105741547785,500.0,10.0,11.654,5030.04023685412,tp,29.3793438541216,0.489655730902027,0,1,2026-06-10T00:31:14.973161+00:00,2026-06-10T00:31:15.468486+00:00,"2026-06-10 00:15:00+00:00",,,0.0
182,ZEC,short,440.80788485552,437.174,454.702963699682,438.178917811306,500.0,10.0,11.439,5042.4013948623,tp,41.5680088622974,0.692800147704957,3,1,2026-06-10T01:16:08.866684+00:00,2026-06-10T01:16:12.258317+00:00,"2026-06-10 01:00:00+00:00",,,0.0
219,ZEC,short,412.072356612895,411.548815459495,422.379209516054,411.557649629026,500.0,10.0,12.122,4995.14110686151,tp,6.34636586151209,0.105772764358535,366,1,2026-06-11T00:30:34.748731+00:00,2026-06-11T00:36:41.459853+00:00,"2026-06-11 00:15:00+00:00",,,0.0
222,ZEC,short,411.608557487649,411.462240454246,421.621017388843,411.586012734611,500.0,10.0,12.152,5001.86719058991,tp,1.77804458991215,0.0296340764985358,0,1,2026-06-11T01:00:29.980406+00:00,2026-06-11T01:00:30.275013+00:00,"2026-06-11 00:45:00+00:00",,,0.0
225,ZEC,short,416.847211558228,414.921224571667,426.688904024053,415.525811440127,500.0,10.0,11.965,4987.5768862942,tp,23.0444342941995,0.384073904903325,2280,1,2026-06-11T01:30:25.969936+00:00,2026-06-11T02:08:26.737633+00:00,"2026-06-11 01:15:00+00:00",,,0.0
236,ZEC,short,432.465213880878,428.413949155494,440.082924927898,428.888070080544,500.0,10.0,11.486,4967.29544663576,tp,46.5328266357592,0.775547110595986,1551,1,2026-06-11T09:01:20.670299+00:00,2026-06-11T09:27:12.031228+00:00,"2026-06-11 08:45:00+00:00",,,0.0
244,ZEC,long,422.562206773331,427.974,414.931860959982,422.927215723463,500.0,10.0,11.682,4936.37169952606,tp,63.2205684739423,1.05367614123237,1,1,2026-06-11T13:46:06.563453+00:00,2026-06-11T13:46:08.474386+00:00,"2026-06-11 13:30:00+00:00",,,0.0
265,ZEC,short,437.188830083281,432.714778443641,447.795470749529,433.228538075335,500.0,10.0,11.347,4960.78165495499,tp,50.7670639549897,0.846117732583162,3894,1,2026-06-11T19:31:35.868630+00:00,2026-06-11T20:36:30.171608+00:00,"2026-06-11 19:15:00+00:00",,,0.0
268,ZEC,long,427.35620796572,427.772049761418,418.461871691484,427.695045576004,500.0,10.0,11.736,5015.4524566857,tp,4.88031931430489,0.0813386552384149,149,1,2026-06-12T00:30:20.287497+00:00,2026-06-12T00:32:50.075114+00:00,"2026-06-12 00:15:00+00:00",,,0.0
280,ZEC,long,428.318280082688,428.506238785605,419.712520744188,428.419455310709,500.0,10.0,11.726,5022.46015224959,tp,2.20400375040542,0.0367333958400904,3274,1,2026-06-12T01:16:02.379415+00:00,2026-06-12T02:10:36.677319+00:00,"2026-06-12 01:00:00+00:00",,,0.0
287,ZEC,long,426.42291806483,418.796050743731,419.358262583472,427.725952287037,500.0,10.0,11.765,5016.86563103273,sl,-89.7300940327275,-1.49550156721213,1892,0,2026-06-12T06:00:02.388711+00:00,2026-06-12T06:31:35.085446+00:00,"2026-06-12 05:45:00+00:00",,,0.0
294,ZEC,short,440.058573362907,436.484017957746,446.839160266163,436.571287524825,500.0,10.0,11.36,4999.06539340262,tp,40.606949402625,0.67678249004375,2160,1,2026-06-12T09:46:11.474306+00:00,2026-06-12T10:22:11.770259+00:00,"2026-06-12 09:30:00+00:00",,,0.0
297,ZEC,long,423.418106727509,431.927555661193,416.122960547582,426.310619576883,500.0,10.0,11.57,4898.94749483728,tp,98.4543241627198,1.640905402712,3,1,2026-06-12T15:00:38.674931+00:00,2026-06-12T15:00:41.861210+00:00,"2026-06-12 14:45:00+00:00",,,0.0
298,ZEC,long,423.669373808432,413.344,414.800364275888,426.451957066285,500.0,10.0,11.929,5053.95196016079,sl,-123.171384160786,-2.05285640267977,1016,0,2026-06-12T15:45:11.680341+00:00,2026-06-12T16:02:07.964849+00:00,"2026-06-12 15:30:00+00:00",,,0.0
306,ZEC,short,412.629693206525,418.604950229262,418.331238858729,412.295085244568,500.0,10.0,11.995,4949.49317001227,sl,-71.6732079877279,-1.19455346646213,4338,0,2026-06-13T00:30:01.872430+00:00,2026-06-13T01:42:20.067826+00:00,"2026-06-13 00:15:00+00:00",,,0.0
324,ZEC,short,424.215631291192,420.914949295775,431.140681620728,420.837794674729,500.0,10.0,11.715,4969.68612057632,tp,38.6674895763154,0.644458159605257,4122,1,2026-06-13T21:45:36.463866+00:00,2026-06-13T22:54:18.965186+00:00,"2026-06-13 21:30:00+00:00",,,0.0
348,ZEC,long,420.082552236754,422.098,415.534970130787,421.469859980459,500.0,10.0,11.927,5010.32460052777,tp,24.0382454722332,0.40063742453722,2823,1,2026-06-14T12:46:38.074068+00:00,2026-06-14T13:33:41.272941+00:00,"2026-06-14 12:30:00+00:00",,,0.0
