min_abs_slope_pct,block_body_band,block_sunday,sl_loss_usdt,breakeven_usdt,lock_profit_activate_usdt,lock_profit_usdt,trail_activate_usdt,trail_start_usdt,trail_distance_usdt,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
0.12,"(0.3, 0.6)",True,100,25,35,30,65,70,25.0,501,347,154,0.6926,2701.94,9681.0,6979.07,1.387,27.9,-45.32,5.393,-495.13,-24.76,8,-353.81,2354.78,1.487,347.16,1.162,151,501,347,154,0.6926,7211.93,12804.93,5593.0,2.289,36.9,-36.32,14.395,-365.42,-18.27,8,-318.0,5505.33,2.395,1706.6,2.036,151,95.27,62.98
0.12,"(0.3, 0.6)",True,100,25,35,30,65,70,37.5,501,347,154,0.6926,2033.22,9012.28,6979.07,1.291,25.97,-45.32,4.058,-570.43,-28.52,8,-353.81,1838.47,1.38,194.75,1.091,151,501,347,154,0.6926,6543.19,12136.19,5593.0,2.17,34.97,-36.32,13.06,-396.73,-19.84,8,-318.0,4988.94,2.264,1554.26,1.943,151,95.23,54.57
0.12,"(0.3, 0.6)",True,100,25,45,30,60,65,25.0,501,287,214,0.5729,1854.14,9643.23,7789.09,1.238,33.6,-36.4,3.701,-632.28,-31.61,8,-367.32,1618.73,1.297,235.41,1.101,151,501,287,214,0.5729,6364.29,12227.29,5863.0,2.086,42.6,-27.4,12.703,-399.1,-19.95,8,-322.5,4769.33,2.149,1594.96,1.932,151,96.08,54.08
0.12,"(0.3, 0.6)",True,100,25,45,30,60,65,37.5,501,287,214,0.5729,899.36,8688.44,7789.09,1.115,30.27,-36.4,1.795,-680.75,-34.04,8,-367.32,967.43,1.177,-68.08,0.971,151,501,287,214,0.5729,5409.39,11272.39,5863.0,1.923,39.28,-27.4,10.797,-419.38,-20.97,8,-322.5,4117.87,1.992,1291.52,1.755,151,93.6,34.23
0.12,"(0.3, 0.6)",True,100,25,45,30,75,80,25.0,501,287,214,0.5729,1508.47,9297.56,7789.09,1.194,32.4,-36.4,3.011,-659.7,-32.98,8,-367.32,1387.39,1.254,121.08,1.052,151,501,287,214,0.5729,6018.65,11881.65,5863.0,2.027,41.4,-27.4,12.013,-381.75,-19.09,8,-322.5,4537.96,2.093,1480.69,1.866,151,95.77,47.4
0.12,"(0.3, 0.6)",True,100,25,45,30,75,80,37.5,501,287,214,0.5729,882.55,8671.63,7789.09,1.113,30.21,-36.4,1.762,-681.49,-34.07,8,-367.32,949.05,1.174,-66.5,0.971,151,501,287,214,0.5729,5392.65,11255.65,5863.0,1.92,39.22,-27.4,10.764,-419.38,-20.97,8,-322.5,4099.52,1.987,1293.12,1.756,151,93.61,33.95
0.12,"(0.3, 0.6)",True,100,25,55,30,70,75,25.0,495,240,255,0.4848,1471.1,9613.67,8142.57,1.181,40.06,-31.93,2.972,-742.24,-37.11,12,-380.93,1320.19,1.229,150.9,1.063,149,495,240,255,0.4848,5927.03,11774.53,5847.5,2.014,49.06,-22.93,11.974,-368.06,-18.4,12,-327.0,4434.69,2.059,1492.35,1.899,149,96.16,47.77
0.12,"(0.3, 0.6)",True,100,25,55,30,70,75,37.5,495,240,255,0.4848,432.86,8575.44,8142.57,1.053,35.73,-31.93,0.874,-769.8,-38.49,12,-380.93,646.64,1.112,-213.78,0.91,149,495,240,255,0.4848,4888.68,10736.18,5847.5,1.836,44.73,-22.93,9.876,-418.02,-20.9,12,-327.0,3761.03,1.898,1127.65,1.679,149,90.69,20.44
0.12,"(0.3, 0.6)",True,100,25,55,30,85,90,25.0,496,241,255,0.4859,1108.77,9251.34,8142.57,1.136,38.39,-31.93,2.235,-747.09,-37.35,12,-380.93,1132.24,1.196,-23.47,0.99,149,496,241,255,0.4859,5573.77,11421.27,5847.5,1.953,47.39,-22.93,11.237,-395.5,-19.78,12,-327.0,4255.69,2.016,1318.09,1.794,149,94.12,36.53
0.12,"(0.3, 0.6)",True,100,25,55,30,85,90,37.5,496,241,255,0.4859,404.65,8547.22,8142.57,1.05,35.47,-31.93,0.816,-770.72,-38.54,12,-380.93,665.32,1.115,-260.67,0.89,149,496,241,255,0.4859,4869.56,10717.06,5847.5,1.833,44.47,-22.93,9.818,-430.48,-21.52,12,-327.0,3788.7,1.905,1080.86,1.651,149,89.92,18.98
0.12,"(0.3, 0.6)",True,100,35,45,40,60,65,35.0,476,330,146,0.6933,2056.02,11249.28,9193.26,1.224,34.09,-62.97,4.319,-796.03,-39.8,9,-521.37,1914.26,1.311,141.76,1.047,143,476,330,146,0.6933,6341.22,14220.45,7879.23,1.805,43.09,-53.97,13.322,-552.91,-27.65,9,-440.5,4911.91,1.936,1429.3,1.544,143,90.25,50.48
0.12,"(0.3, 0.6)",True,100,35,45,40,60,65,52.5,470,306,164,0.6511,1257.65,10352.32,9094.67,1.138,33.83,-55.46,2.676,-987.01,-49.35,11,-542.12,1441.83,1.238,-184.18,0.94,141,470,326,144,0.6936,5488.67,13258.9,7770.23,1.706,40.67,-53.96,11.678,-594.98,-29.75,9,-440.5,4403.25,1.856,1085.42,1.413,141,86.22,36.2
0.12,"(0.3, 0.6)",True,100,35,45,40,75,80,35.0,477,331,146,0.6939,2310.62,11503.88,9193.26,1.251,34.75,-62.97,4.844,-755.19,-37.76,9,-521.37,2057.77,1.335,252.85,1.083,144,477,331,146,0.6939,6604.81,14484.04,7879.23,1.838,43.76,-53.97,13.847,-546.51,-27.33,9,-440.5,5055.5,1.963,1549.31,1.589,144,91.57,55.6
0.12,"(0.3, 0.6)",True,100,35,45,40,75,80,52.5,476,330,146,0.6933,1887.4,11080.66,9193.26,1.205,33.58,-62.97,3.965,-834.8,-41.74,9,-521.37,1789.2,1.291,98.2,1.032,143,476,330,146,0.6933,6172.37,14051.6,7879.23,1.783,42.58,-53.97,12.967,-572.96,-28.65,9,-440.5,4786.68,1.912,1385.69,1.527,143,89.7,47.58
0.12,"(0.3, 0.6)",True,100,35,55,40,70,75,35.0,473,281,192,0.5941,1290.55,10904.79,9614.24,1.134,38.81,-50.07,2.728,-814.61,-40.73,10,-534.87,1292.8,1.198,-2.25,0.999,142,473,281,192,0.5941,5548.57,13434.8,7886.23,1.704,47.81,-41.07,11.731,-578.08,-28.9,10,-445.0,4272.37,1.805,1276.21,1.495,142,88.37,37.82
0.12,"(0.3, 0.6)",True,100,35,55,40,70,75,52.5,471,278,193,0.5902,859.39,10475.89,9616.5,1.089,37.68,-49.83,1.825,-942.58,-47.13,10,-534.87,959.24,1.147,-99.85,0.968,142,471,279,192,0.5924,5099.44,12985.67,7886.23,1.647,46.54,-41.07,10.827,-611.11,-30.56,10,-445.0,3920.77,1.739,1178.68,1.456,142,87.15,30.11
0.12,"(0.3, 0.6)",True,100,35,55,40,85,90,35.0,473,281,192,0.5941,1244.95,10859.2,9614.24,1.129,38.64,-50.07,2.632,-819.4,-40.97,10,-534.87,1244.79,1.191,0.17,1.0,142,473,281,192,0.5941,5503.05,13389.28,7886.23,1.698,47.65,-41.07,11.634,-582.83,-29.14,10,-445.0,4224.38,1.796,1278.67,1.496,142,88.39,37.23
0.12,"(0.3, 0.6)",True,100,35,55,40,85,90,52.5,472,280,192,0.5932,1041.48,10655.73,9614.24,1.108,38.06,-50.07,2.207,-891.89,-44.59,10,-534.87,1057.64,1.162,-16.15,0.995,142,472,280,192,0.5932,5290.5,13176.73,7886.23,1.671,47.06,-41.07,11.209,-580.12,-29.01,10,-445.0,4028.21,1.759,1262.29,1.489,142,88.23,33.8
0.12,"(0.3, 0.6)",True,100,35,65,40,80,85,35.0,469,239,230,0.5096,491.15,10918.47,10427.32,1.047,45.68,-45.34,1.047,-986.45,-49.32,16,-561.87,720.34,1.1,-229.19,0.93,141,469,239,230,0.5096,4713.17,13070.4,8357.23,1.564,54.69,-36.34,10.049,-577.83,-28.89,16,-454.0,3672.84,1.642,1040.33,1.395,141,83.34,18.4
0.12,"(0.3, 0.6)",True,100,35,65,40,80,85,52.5,467,239,228,0.5118,-47.24,10253.15,10300.39,0.995,42.9,-45.18,-0.101,-1149.86,-57.49,16,-561.87,170.62,1.024,-217.85,0.933,141,467,239,228,0.5118,4156.73,12404.96,8248.23,1.504,51.9,-36.18,8.901,-680.96,-34.05,16,-454.0,3105.1,1.553,1051.63,1.4,141,81.09,15.0
0.12,"(0.3, 0.6)",True,100,35,65,40,95,100,35.0,469,239,230,0.5096,186.4,10613.72,10427.32,1.018,44.41,-45.34,0.397,-1113.3,-55.67,16,-561.87,506.8,1.071,-320.4,0.902,141,469,239,230,0.5096,4408.46,12765.7,8357.23,1.528,53.41,-36.34,9.4,-592.7,-29.63,16,-454.0,3459.29,1.604,949.17,1.361,141,80.61,16.29
0.12,"(0.3, 0.6)",True,100,35,65,40,95,100,52.5,468,239,229,0.5107,-122.0,10291.82,10413.82,0.988,43.06,-45.48,-0.261,-1169.05,-58.45,16,-561.87,99.11,1.014,-221.11,0.932,141,468,239,229,0.5107,4090.93,12443.66,8352.73,1.49,52.07,-36.47,8.741,-682.27,-34.11,16,-454.0,3042.53,1.531,1048.4,1.399,141,80.67,15.0
0.12,"(0.3, 0.6)",True,100,45,55,50,70,75,45.0,450,303,147,0.6733,2076.18,13383.49,11307.3,1.184,44.17,-76.92,4.614,-1196.2,-59.81,5,-567.44,1917.14,1.254,159.04,1.042,135,450,303,147,0.6733,6127.9,16111.63,9983.73,1.614,53.17,-67.92,13.618,-836.31,-41.82,5,-522.5,4753.11,1.715,1374.8,1.412,135,85.87,48.41
0.12,"(0.3, 0.6)",True,100,45,55,50,70,75,67.5,449,281,168,0.6258,2747.29,14254.23,11506.93,1.239,50.73,-68.49,6.119,-1125.76,-56.29,5,-567.44,2444.27,1.316,303.02,1.08,135,449,301,148,0.6704,6790.83,16879.06,10088.23,1.673,56.08,-68.16,15.124,-855.86,-42.79,5,-522.5,5271.95,1.781,1518.88,1.455,135,87.11,56.77
0.12,"(0.3, 0.6)",True,100,45,55,50,85,90,45.0,452,304,148,0.6726,2342.81,13763.67,11420.87,1.205,45.28,-77.17,5.183,-1117.79,-55.89,5,-567.44,2070.96,1.271,271.84,1.072,136,452,304,148,0.6726,6412.5,16500.74,10088.23,1.636,54.28,-68.16,14.187,-822.0,-41.1,5,-522.5,4916.01,1.728,1496.49,1.448,136,87.0,53.78
0.12,"(0.3, 0.6)",True,100,45,55,50,85,90,67.5,452,304,148,0.6726,2469.71,13890.58,11420.87,1.216,45.69,-77.17,5.464,-1247.0,-62.35,5,-567.44,2179.66,1.285,290.05,1.077,136,452,304,148,0.6726,6539.52,16627.75,10088.23,1.648,54.7,-68.16,14.468,-887.17,-44.36,5,-522.5,5024.85,1.744,1514.68,1.454,136,87.04,54.45
0.12,"(0.3, 0.6)",True,100,45,65,50,80,85,45.0,446,258,188,0.5785,675.93,12636.81,11960.89,1.057,48.98,-63.62,1.516,-1228.27,-61.41,9,-621.57,856.7,1.107,-180.78,0.954,134,446,258,188,0.5785,4691.75,14959.98,10268.23,1.457,57.98,-54.62,10.52,-932.0,-46.6,9,-540.5,3665.75,1.533,1026.0,1.303,134,80.19,21.35
0.12,"(0.3, 0.6)",True,100,45,65,50,80,85,67.5,445,257,188,0.5775,977.27,13038.23,12060.95,1.081,50.73,-64.15,2.196,-1340.71,-67.04,9,-621.57,1168.15,1.143,-190.87,0.951,134,445,257,188,0.5775,4984.15,15352.38,10368.23,1.481,59.74,-55.15,11.2,-993.77,-49.69,9,-540.5,3968.23,1.568,1015.92,1.3,134,81.14,27.79
0.12,"(0.3, 0.6)",True,100,45,65,50,95,100,45.0,449,259,190,0.5768,620.68,12808.57,12187.89,1.051,49.45,-64.15,1.382,-1182.94,-59.15,9,-621.57,735.86,1.089,-115.18,0.971,135,449,259,190,0.5768,4663.52,15140.75,10477.23,1.445,58.46,-55.14,10.386,-922.0,-46.1,9,-540.5,3562.93,1.503,1100.59,1.324,135,80.97,20.06
0.12,"(0.3, 0.6)",True,100,45,65,50,95,100,67.5,447,258,189,0.5772,677.39,12851.78,12174.39,1.056,49.81,-64.41,1.515,-1255.54,-62.78,9,-621.57,945.65,1.116,-268.25,0.933,135,447,258,189,0.5772,4702.1,15174.83,10472.73,1.449,58.82,-55.41,10.519,-922.57,-46.13,9,-540.5,3754.54,1.538,947.56,1.271,135,78.96,20.97
0.12,"(0.3, 0.6)",True,100,45,75,50,90,95,45.0,439,225,214,0.5125,-71.94,12239.82,12311.76,0.994,54.4,-57.53,-0.164,-1269.62,-63.48,9,-621.57,272.75,1.033,-344.69,0.914,132,439,225,214,0.5125,3880.99,14266.22,10385.23,1.374,63.41,-48.53,8.841,-922.0,-46.1,9,-540.5,3036.88,1.436,844.11,1.247,132,74.01,15.0
0.12,"(0.3, 0.6)",True,100,45,75,50,90,95,67.5,440,226,214,0.5136,365.56,12677.32,12311.76,1.03,56.09,-57.53,0.831,-1066.17,-53.31,9,-621.57,824.32,1.101,-458.76,0.889,132,440,226,214,0.5136,4327.47,14712.7,10385.23,1.417,65.1,-48.53,9.835,-922.0,-46.1,9,-540.5,3597.44,1.524,730.04,1.207,132,74.09,17.43
0.12,"(0.3, 0.6)",True,100,45,75,50,105,110,45.0,439,225,214,0.5125,-80.93,12230.83,12311.76,0.993,54.36,-57.53,-0.184,-1218.36,-60.92,9,-621.57,286.41,1.035,-367.34,0.908,132,439,225,214,0.5125,3871.98,14257.21,10385.23,1.373,63.37,-48.53,8.82,-922.0,-46.1,9,-540.5,3050.53,1.438,821.45,1.24,132,73.58,15.0
0.12,"(0.3, 0.6)",True,100,45,75,50,105,110,67.5,440,226,214,0.5136,315.86,12627.63,12311.76,1.026,55.87,-57.53,0.718,-1113.59,-55.68,9,-621.57,639.82,1.078,-323.96,0.922,132,440,226,214,0.5136,4277.65,14662.88,10385.23,1.412,64.88,-48.53,9.722,-922.0,-46.1,9,-540.5,3412.78,1.497,864.86,1.245,132,75.95,17.1
0.12,"(0.3, 0.6)",True,120,15,25,20,40,45,15.0,511,364,147,0.7123,4544.76,9350.41,4805.65,1.946,25.69,-32.69,8.894,-412.38,-20.62,5,-280.65,4194.38,2.388,350.39,1.196,154,511,385,126,0.7534,9144.5,12742.86,3598.36,3.541,33.1,-28.56,17.895,-309.48,-15.47,3,-253.5,7408.2,4.262,1736.3,2.308,154,92.32,80.88
0.12,"(0.3, 0.6)",True,120,15,25,20,40,45,22.5,510,363,147,0.7118,3598.32,8272.65,4674.33,1.77,22.79,-31.8,7.056,-440.0,-22.0,5,-280.65,3383.44,2.119,214.88,1.13,153,510,385,125,0.7549,8188.86,11662.72,3473.86,3.357,30.29,-27.79,16.057,-317.07,-15.85,3,-253.5,6597.15,3.905,1591.7,2.323,153,92.57,71.15
0.12,"(0.3, 0.6)",True,120,15,25,20,55,60,15.0,510,362,148,0.7098,4245.74,8924.82,4679.08,1.907,24.65,-31.62,8.325,-409.23,-20.46,5,-280.65,3813.72,2.259,432.02,1.262,153,510,385,125,0.7549,8836.29,12310.15,3473.86,3.544,31.97,-27.79,17.326,-309.48,-15.47,3,-253.5,7027.46,4.094,1808.83,2.504,153,93.3,80.19
0.12,"(0.3, 0.6)",True,120,15,25,20,55,60,22.5,511,363,148,0.7104,3503.43,8182.52,4679.08,1.749,22.54,-31.62,6.856,-416.81,-20.84,5,-280.65,3265.51,2.078,237.93,1.144,154,511,386,125,0.7554,8102.9,11576.76,3473.86,3.333,29.99,-27.79,15.857,-317.07,-15.85,3,-253.5,6479.16,3.853,1623.74,2.35,154,92.97,70.83
0.12,"(0.3, 0.6)",True,120,15,35,20,50,55,15.0,511,291,220,0.5695,3164.62,8905.69,5741.07,1.551,30.6,-26.1,6.193,-468.81,-23.44,9,-280.65,3057.12,1.815,107.5,1.054,154,511,305,206,0.5969,7764.23,11602.59,3838.36,3.023,38.04,-18.63,15.194,-309.48,-15.47,9,-253.5,6270.81,3.49,1493.42,2.131,154,92.42,62.63
0.12,"(0.3, 0.6)",True,120,15,35,20,50,55,22.5,511,291,220,0.5695,2408.33,8149.4,5741.07,1.419,28.0,-26.1,4.713,-548.03,-27.4,9,-280.65,2485.56,1.663,-77.23,0.961,154,511,305,206,0.5969,7007.86,10846.22,3838.36,2.826,35.56,-18.63,13.714,-317.07,-15.85,9,-253.5,5699.2,3.263,1308.66,1.992,154,92.0,53.15
0.12,"(0.3, 0.6)",True,120,15,35,20,65,70,15.0,510,285,225,0.5588,2747.29,8495.87,5748.58,1.478,29.81,-25.55,5.387,-490.62,-24.53,8,-280.65,2735.24,1.729,12.05,1.006,153,510,305,205,0.598,7337.74,11171.6,3833.86,2.914,36.63,-18.7,14.388,-309.48,-15.47,8,-253.5,5948.71,3.366,1389.03,2.052,153,92.2,56.8
0.12,"(0.3, 0.6)",True,120,15,35,20,65,70,22.5,511,285,226,0.5577,2176.16,7928.24,5752.08,1.378,27.82,-25.45,4.259,-533.97,-26.7,8,-280.65,2276.05,1.606,-99.89,0.95,154,511,306,205,0.5988,6775.52,10609.38,3833.86,2.767,34.67,-18.7,13.259,-317.07,-15.85,8,-253.5,5489.45,3.184,1286.07,1.974,154,92.19,50.99
0.12,"(0.3, 0.6)",True,120,15,45,20,60,65,15.0,513,250,263,0.4873,3124.87,9486.48,6361.61,1.491,37.95,-24.19,6.091,-464.39,-23.22,9,-280.65,2887.42,1.683,237.46,1.111,154,513,260,253,0.5068,7742.68,11792.54,4049.86,2.912,45.36,-16.01,15.093,-309.48,-15.47,9,-253.5,6119.16,3.283,1623.52,2.186,154,93.58,64.02
0.12,"(0.3, 0.6)",True,120,15,45,20,60,65,22.5,514,250,264,0.4864,2439.09,8804.19,6365.1,1.383,35.22,-24.11,4.745,-511.07,-25.55,9,-280.65,2377.43,1.563,61.65,1.029,155,514,261,253,0.5078,7065.76,11115.63,4049.86,2.745,42.59,-16.01,13.747,-317.07,-15.85,9,-253.5,5609.07,3.093,1456.69,2.064,155,93.3,54.45
0.12,"(0.3, 0.6)",True,120,15,45,20,75,80,15.0,512,243,269,0.4746,2690.51,9063.13,6372.62,1.422,37.3,-23.69,5.255,-489.22,-24.46,8,-280.65,2541.42,1.6,149.09,1.07,154,512,260,252,0.5078,7299.18,11344.54,4045.36,2.804,43.63,-16.05,14.256,-318.18,-15.91,8,-253.5,5763.99,3.154,1535.19,2.121,154,93.59,58.77
0.12,"(0.3, 0.6)",True,120,15,45,20,75,80,22.5,512,243,269,0.4746,2140.67,8513.29,6372.62,1.336,35.03,-23.69,4.181,-496.64,-24.83,8,-280.65,2114.88,1.5,25.8,1.012,154,512,260,252,0.5078,6749.25,10794.61,4045.36,2.668,41.52,-16.05,13.182,-325.6,-16.28,8,-253.5,5337.37,2.995,1411.88,2.031,154,93.46,50.91
0.12,"(0.3, 0.6)",True,120,25,35,30,50,55,25.0,493,351,142,0.712,3237.95,9834.88,6596.93,1.491,28.02,-46.46,6.568,-436.43,-21.82,8,-347.86,2781.01,1.608,456.94,1.226,148,493,351,142,0.712,7675.8,12994.8,5319.0,2.443,37.02,-37.46,15.57,-319.21,-15.96,8,-276.0,5886.59,2.564,1789.21,2.151,148,95.12,69.07
0.12,"(0.3, 0.6)",True,120,25,35,30,50,55,37.5,491,349,142,0.7108,2379.92,8848.17,6468.26,1.368,25.35,-45.55,4.847,-480.13,-24.01,7,-266.85,2174.55,1.489,205.37,1.102,148,491,350,141,0.7128,6799.61,11994.11,5194.5,2.309,34.27,-36.84,13.848,-335.38,-16.77,7,-249.0,5262.0,2.445,1537.61,1.989,148,94.58,58.0
0.12,"(0.3, 0.6)",True,120,25,35,30,65,70,25.0,493,351,142,0.712,3162.81,9759.74,6596.93,1.479,27.81,-46.46,6.415,-436.43,-21.82,8,-347.86,2706.41,1.592,456.4,1.226,148,493,351,142,0.712,7600.62,12919.62,5319.0,2.429,36.81,-37.46,15.417,-319.21,-15.96,8,-276.0,5811.96,2.544,1788.66,2.151,148,95.27,68.63
0.12,"(0.3, 0.6)",True,120,25,35,30,65,70,37.5,493,351,142,0.712,2504.61,9101.53,6596.93,1.38,25.93,-46.46,5.08,-454.7,-22.74,8,-347.86,2198.79,1.481,305.82,1.151,148,493,351,142,0.712,6942.42,12261.42,5319.0,2.305,34.93,-37.46,14.082,-335.38,-16.77,8,-276.0,5304.26,2.409,1638.16,2.054,148,95.25,61.45
0.12,"(0.3, 0.6)",True,120,25,45,30,60,65,25.0,493,291,202,0.5903,2294.56,9701.51,7406.96,1.31,33.34,-36.67,4.654,-572.77,-28.64,8,-347.86,1947.27,1.374,347.29,1.158,148,493,291,202,0.5903,6732.52,12321.52,5589.0,2.205,42.34,-27.67,13.656,-343.31,-17.17,8,-276.0,5052.88,2.271,1679.63,2.042,148,96.12,60.27
0.12,"(0.3, 0.6)",True,120,25,45,30,60,65,37.5,493,291,202,0.5903,1397.2,8804.16,7406.96,1.189,30.25,-36.67,2.834,-641.17,-32.06,8,-347.86,1329.56,1.255,67.64,1.031,148,493,291,202,0.5903,5835.03,11424.03,5589.0,2.044,39.26,-27.67,11.836,-331.17,-16.56,8,-276.0,4435.01,2.115,1400.02,1.868,148,95.43,44.4
0.12,"(0.3, 0.6)",True,120,25,45,30,75,80,25.0,493,291,202,0.5903,1952.93,9359.88,7406.96,1.264,32.16,-36.67,3.961,-654.69,-32.73,8,-347.86,1715.65,1.329,237.27,1.108,148,493,291,202,0.5903,6390.93,11979.93,5589.0,2.143,41.17,-27.67,12.963,-322.25,-16.11,8,-276.0,4821.24,2.212,1569.69,1.973,148,95.87,54.79
0.12,"(0.3, 0.6)",True,120,25,45,30,75,80,37.5,493,291,202,0.5903,1349.12,8756.08,7406.96,1.182,30.09,-36.67,2.737,-683.81,-34.19,8,-347.86,1293.28,1.248,55.85,1.025,148,493,291,202,0.5903,5787.03,11376.03,5589.0,2.035,39.09,-27.67,11.738,-331.17,-16.56,8,-276.0,4398.76,2.106,1388.27,1.861,148,95.42,43.08
0.12,"(0.3, 0.6)",True,120,25,55,30,70,75,25.0,487,244,243,0.501,1945.66,9666.1,7720.44,1.252,39.62,-31.77,3.995,-596.66,-29.83,12,-361.5,1678.69,1.306,266.97,1.119,147,487,244,243,0.501,6329.39,11862.89,5533.5,2.144,48.62,-22.77,12.997,-362.57,-18.13,12,-280.5,4739.18,2.189,1590.21,2.028,147,96.18,55.85
0.12,"(0.3, 0.6)",True,120,25,55,30,70,75,37.5,487,244,243,0.501,946.14,8666.58,7720.44,1.123,35.52,-31.77,1.943,-619.43,-30.97,12,-361.5,1024.4,1.187,-78.26,0.965,147,487,244,243,0.501,5329.73,10863.23,5533.5,1.963,44.52,-22.77,10.944,-374.93,-18.75,12,-280.5,4084.77,2.025,1244.97,1.805,147,94.13,35.64
0.12,"(0.3, 0.6)",True,120,25,55,30,85,90,25.0,488,245,243,0.502,1651.8,9372.23,7720.44,1.214,38.25,-31.77,3.385,-622.82,-31.14,12,-361.5,1447.29,1.263,204.51,1.092,147,488,245,243,0.502,6044.57,11578.07,5533.5,2.092,47.26,-22.77,12.386,-372.5,-18.63,12,-280.5,4516.75,2.132,1527.82,1.991,147,96.23,52.02
0.12,"(0.3, 0.6)",True,120,25,55,30,85,90,37.5,488,245,243,0.502,922.51,8642.94,7720.44,1.119,35.28,-31.77,1.89,-639.97,-32.0,12,-361.5,967.62,1.176,-45.11,0.98,147,488,245,243,0.502,5315.19,10848.69,5533.5,1.961,44.28,-22.77,10.892,-378.75,-18.94,12,-280.5,4037.02,2.011,1278.17,1.829,147,94.54,35.06
0.12,"(0.3, 0.6)",True,120,35,45,40,60,65,35.0,468,332,136,0.7094,2174.03,11263.33,9089.31,1.239,33.93,-66.83,4.645,-653.8,-32.69,9,-601.35,1800.55,1.29,373.47,1.129,141,468,332,136,0.7094,6387.03,14252.48,7865.44,1.812,42.93,-57.83,13.648,-520.5,-26.02,9,-520.5,4744.06,1.887,1642.97,1.653,141,92.57,59.1
0.12,"(0.3, 0.6)",True,120,35,45,40,60,65,52.5,462,308,154,0.6667,1442.08,10412.81,8970.73,1.161,33.81,-58.25,3.121,-752.71,-37.64,11,-622.1,1451.22,1.239,-9.14,0.997,139,462,328,134,0.71,5600.89,13337.34,7736.44,1.724,40.66,-57.73,12.123,-523.25,-26.16,9,-520.5,4358.47,1.836,1242.42,1.493,139,88.33,40.21
0.12,"(0.3, 0.6)",True,120,35,45,40,75,80,35.0,469,333,136,0.71,2451.04,11540.35,9089.31,1.27,34.66,-66.83,5.226,-626.59,-31.33,9,-601.35,2013.48,1.325,437.56,1.152,141,469,333,136,0.71,6673.04,14538.49,7865.44,1.848,43.66,-57.83,14.228,-520.5,-26.02,9,-520.5,4966.02,1.929,1707.02,1.678,141,93.23,62.0
0.12,"(0.3, 0.6)",True,120,35,45,40,75,80,52.5,468,332,136,0.7094,2036.46,11125.76,9089.31,1.224,33.51,-66.83,4.351,-679.77,-33.99,9,-601.35,1697.76,1.274,338.7,1.117,141,468,332,136,0.7094,6249.22,14114.66,7865.44,1.795,42.51,-57.83,13.353,-520.5,-26.02,9,-520.5,4641.08,1.868,1608.14,1.639,141,92.22,57.41
0.12,"(0.3, 0.6)",True,120,35,55,40,70,75,35.0,465,285,180,0.6129,1560.73,11004.02,9443.29,1.165,38.61,-52.46,3.356,-686.01,-34.3,10,-614.85,1327.17,1.204,233.57,1.08,140,465,285,180,0.6129,5746.54,13569.98,7823.44,1.735,47.61,-43.46,12.358,-525.0,-26.25,10,-525.0,4252.6,1.792,1493.94,1.609,140,91.12,51.69
0.12,"(0.3, 0.6)",True,120,35,55,40,70,75,52.5,463,282,181,0.6091,1120.95,10566.49,9445.54,1.119,37.47,-52.19,2.421,-791.05,-39.55,10,-614.85,1009.45,1.155,111.49,1.038,139,463,283,180,0.6112,5288.78,13112.22,7823.44,1.676,46.33,-43.46,11.423,-525.0,-26.25,10,-525.0,3925.79,1.731,1362.99,1.556,139,89.71,42.56
0.12,"(0.3, 0.6)",True,120,35,55,40,85,90,35.0,465,285,180,0.6129,1515.98,10959.27,9443.29,1.161,38.45,-52.46,3.26,-692.25,-34.61,10,-614.85,1279.16,1.196,236.83,1.081,140,465,285,180,0.6129,5701.86,13525.31,7823.44,1.729,47.46,-43.46,12.262,-525.0,-26.25,10,-525.0,4204.61,1.783,1497.25,1.611,140,91.17,51.65
