min_abs_slope_pct,block_body_band,block_sunday,sl_loss_usdt,breakeven_usdt,lock_profit_activate_usdt,lock_profit_usdt,trail_activate_usdt,trail_start_usdt,trail_distance_usdt,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
0.12,"(0.3, 0.6)",True,120,35,55,40,85,90,52.5,464,284,180,0.6121,1303.79,10747.08,9443.29,1.138,37.84,-52.46,2.81,-738.2,-36.91,10,-614.85,1121.36,1.172,182.43,1.062,140,464,284,180,0.6121,5480.58,13304.02,7823.44,1.701,46.85,-43.46,11.812,-525.0,-26.25,10,-525.0,4037.73,1.752,1442.85,1.588,140,90.61,47.95
0.12,"(0.3, 0.6)",True,120,35,65,40,80,85,35.0,460,245,215,0.5326,1186.12,11221.85,10035.73,1.118,45.8,-46.68,2.579,-702.3,-35.12,15,-641.85,1187.62,1.171,-1.5,1.0,138,460,245,215,0.5326,5326.65,13427.59,8100.94,1.658,54.81,-37.68,11.58,-534.0,-26.7,15,-534.0,4085.69,1.73,1240.95,1.496,138,87.69,37.37
0.12,"(0.3, 0.6)",True,120,35,65,40,80,85,52.5,458,245,213,0.5349,652.48,10541.29,9888.81,1.066,43.03,-46.43,1.425,-722.75,-36.14,15,-641.85,660.95,1.097,-8.47,0.997,138,458,245,213,0.5349,4774.99,12746.93,7971.94,1.599,52.03,-37.43,10.426,-534.0,-26.7,15,-534.0,3541.03,1.647,1233.95,1.494,138,86.96,28.51
0.12,"(0.3, 0.6)",True,120,35,65,40,95,100,35.0,460,245,215,0.5326,872.92,10908.65,10035.73,1.087,44.53,-46.68,1.898,-773.61,-38.68,15,-641.85,978.94,1.141,-106.02,0.966,138,460,245,215,0.5326,5013.49,13114.44,8100.94,1.619,53.53,-37.68,10.899,-534.0,-26.7,15,-534.0,3877.0,1.692,1136.49,1.454,138,86.43,32.24
0.12,"(0.3, 0.6)",True,120,35,65,40,95,100,52.5,459,245,214,0.5338,561.73,10583.96,10022.23,1.056,43.2,-46.83,1.224,-753.06,-37.65,15,-641.85,569.45,1.082,-7.72,0.997,138,459,245,214,0.5338,4693.18,12789.62,8096.44,1.58,52.2,-37.83,10.225,-534.0,-26.7,15,-534.0,3458.47,1.618,1234.71,1.494,138,86.47,25.52
0.12,"(0.3, 0.6)",True,120,45,55,50,70,75,45.0,440,309,131,0.7023,2454.47,13591.4,11136.93,1.22,43.99,-85.01,5.578,-1083.13,-54.16,7,-649.13,1991.95,1.263,462.52,1.129,132,440,309,131,0.7023,6415.98,16373.5,9957.53,1.644,52.99,-76.01,14.582,-965.9,-48.3,7,-586.08,4764.62,1.705,1651.36,1.517,132,88.53,59.82
0.12,"(0.3, 0.6)",True,120,45,55,50,70,75,67.5,438,285,153,0.6507,3053.1,14423.05,11369.95,1.269,50.61,-74.31,6.971,-1105.39,-55.27,7,-649.13,2469.37,1.317,583.73,1.163,132,438,305,133,0.6963,6997.26,17083.79,10086.53,1.694,56.01,-75.84,15.975,-988.15,-49.41,7,-586.08,5224.6,1.758,1772.66,1.554,132,89.36,64.77
0.12,"(0.3, 0.6)",True,120,45,55,50,85,90,45.0,442,310,132,0.7014,2702.22,13972.73,11270.51,1.24,45.07,-85.38,6.114,-1071.52,-53.58,7,-649.13,2125.76,1.276,576.46,1.161,133,442,310,132,0.7014,6681.72,16763.74,10082.03,1.663,54.08,-76.38,15.117,-954.3,-47.71,7,-586.08,4907.52,1.713,1774.2,1.555,133,89.53,63.57
0.12,"(0.3, 0.6)",True,120,45,55,50,85,90,67.5,442,310,132,0.7014,2851.32,14121.83,11270.51,1.253,45.55,-85.38,6.451,-1129.85,-56.49,7,-649.13,2256.65,1.293,594.67,1.166,133,442,310,132,0.7014,6830.92,16912.95,10082.03,1.678,54.56,-76.38,15.455,-954.3,-47.71,7,-586.08,5038.54,1.732,1792.38,1.561,133,89.66,64.26
0.12,"(0.3, 0.6)",True,120,45,65,50,80,85,45.0,435,267,168,0.6138,1439.65,13076.1,11636.45,1.124,48.97,-69.26,3.31,-1081.52,-54.08,7,-649.13,1222.33,1.154,217.32,1.059,131,435,267,168,0.6138,5356.07,15480.09,10124.03,1.529,57.98,-60.26,12.313,-964.3,-48.21,7,-586.08,3958.94,1.575,1397.13,1.432,131,86.17,47.23
0.12,"(0.3, 0.6)",True,120,45,65,50,80,85,67.5,434,266,168,0.6129,1716.49,13473.02,11756.53,1.146,50.65,-69.98,3.955,-1203.57,-60.18,7,-649.13,1531.51,1.19,184.97,1.05,131,434,266,168,0.6129,5624.01,15868.04,10244.03,1.549,59.65,-60.98,12.959,-986.8,-49.34,7,-586.08,4259.2,1.608,1364.81,1.422,131,85.4,46.67
0.12,"(0.3, 0.6)",True,120,45,65,50,95,100,45.0,438,268,170,0.6119,1351.91,13255.36,11903.45,1.114,49.46,-70.02,3.087,-1071.52,-53.58,7,-649.13,1062.41,1.13,289.5,1.078,132,438,268,170,0.6119,5295.33,15668.36,10373.03,1.51,58.46,-61.02,12.09,-954.3,-47.71,7,-586.08,3817.04,1.535,1478.29,1.456,132,87.01,50.39
0.12,"(0.3, 0.6)",True,120,45,65,50,95,100,67.5,436,267,169,0.6124,1397.34,13287.3,11889.95,1.118,49.77,-70.35,3.205,-1118.4,-55.92,7,-649.13,1147.35,1.14,249.99,1.068,131,436,267,169,0.6124,5322.63,15691.16,10368.53,1.513,58.77,-61.35,12.208,-954.3,-47.71,7,-586.08,3892.87,1.546,1429.76,1.442,131,86.38,48.27
0.12,"(0.3, 0.6)",True,120,45,75,50,90,95,45.0,428,232,196,0.5421,808.56,12822.87,12014.31,1.067,55.27,-61.3,1.889,-1142.46,-57.12,7,-649.13,1011.94,1.126,-203.38,0.949,129,428,232,196,0.5421,4662.03,14912.05,10250.03,1.455,64.28,-52.3,10.893,-954.3,-47.71,7,-586.08,3703.49,1.541,958.54,1.282,129,79.07,26.25
0.12,"(0.3, 0.6)",True,120,45,75,50,90,95,67.5,429,233,196,0.5431,1174.33,13188.64,12014.31,1.098,56.6,-61.3,2.737,-1071.52,-53.58,7,-649.13,1556.34,1.196,-382.01,0.907,129,429,233,196,0.5431,5036.86,15286.88,10250.03,1.491,65.61,-52.3,11.741,-954.3,-47.71,7,-586.08,4257.08,1.633,779.77,1.221,129,78.25,33.71
0.12,"(0.3, 0.6)",True,120,45,75,50,105,110,45.0,428,232,196,0.5421,792.83,12807.14,12014.31,1.066,55.2,-61.3,1.852,-1091.21,-54.56,7,-649.13,1025.59,1.127,-232.76,0.941,129,428,232,196,0.5421,4646.3,14896.32,10250.03,1.453,64.21,-52.3,10.856,-954.3,-47.71,7,-586.08,3717.14,1.543,929.16,1.273,129,78.57,26.52
0.12,"(0.3, 0.6)",True,120,45,75,50,105,110,67.5,429,233,196,0.5431,1134.5,13148.8,12014.31,1.094,56.43,-61.3,2.645,-1071.52,-53.58,7,-649.13,1343.74,1.169,-209.24,0.949,129,429,233,196,0.5431,4996.85,15246.88,10250.03,1.487,65.44,-52.3,11.648,-954.3,-47.71,7,-586.08,4044.28,1.602,952.57,1.27,129,80.52,33.11
0.12,"(0.3, 0.6)",True,140,15,25,20,40,45,15.0,508,364,144,0.7165,4262.18,9328.06,5065.87,1.841,25.63,-35.18,8.39,-525.16,-26.26,5,-247.84,4079.2,2.309,182.98,1.094,153,508,385,123,0.7579,8834.94,12720.5,3885.57,3.274,33.04,-31.59,17.392,-305.69,-15.28,3,-229.71,7275.11,4.053,1559.83,2.038,153,91.42,74.76
0.12,"(0.3, 0.6)",True,140,15,25,20,40,45,22.5,507,363,144,0.716,3337.09,8251.63,4914.54,1.679,22.73,-34.13,6.582,-514.02,-25.7,5,-247.84,3269.21,2.049,67.88,1.038,153,507,385,122,0.7594,7900.63,11641.69,3741.07,3.112,30.24,-30.66,15.583,-313.28,-15.66,3,-229.71,6456.01,3.71,1444.62,2.064,153,91.79,65.08
0.12,"(0.3, 0.6)",True,140,15,25,20,55,60,15.0,507,362,145,0.714,3983.17,8902.46,4919.29,1.81,24.59,-33.93,7.856,-470.62,-23.53,5,-247.84,3688.42,2.181,294.75,1.164,153,507,385,122,0.7594,8546.72,12287.79,3741.07,3.285,31.92,-30.66,16.857,-305.69,-15.28,3,-229.71,6875.25,3.885,1671.48,2.231,153,92.68,74.87
0.12,"(0.3, 0.6)",True,140,15,25,20,55,60,22.5,508,363,145,0.7146,3242.2,8161.49,4919.29,1.659,22.48,-33.93,6.382,-485.6,-24.28,5,-247.84,3154.22,2.01,87.98,1.049,153,508,386,122,0.7598,7814.67,11555.73,3741.07,3.089,29.94,-30.66,15.383,-313.28,-15.66,3,-229.71,6349.95,3.665,1464.71,2.078,153,92.09,64.7
0.12,"(0.3, 0.6)",True,140,15,35,20,50,55,15.0,508,290,218,0.5709,2867.51,8862.29,5994.78,1.478,30.56,-27.5,5.645,-618.68,-30.93,9,-261.41,2943.36,1.763,-75.84,0.965,153,508,304,204,0.5984,7440.09,11550.16,4110.07,2.81,37.99,-20.15,14.646,-315.19,-15.76,9,-229.71,6139.1,3.33,1300.99,1.882,153,91.23,56.74
0.12,"(0.3, 0.6)",True,140,15,35,20,50,55,22.5,508,290,218,0.5709,2116.34,8111.12,5994.78,1.353,27.97,-27.5,4.166,-692.79,-34.64,9,-261.41,2371.8,1.615,-255.46,0.88,153,508,304,204,0.5984,6688.85,10798.91,4110.07,2.627,35.52,-20.15,13.167,-330.17,-16.51,9,-229.71,5567.5,3.113,1121.35,1.76,153,90.68,49.37
0.12,"(0.3, 0.6)",True,140,15,35,20,65,70,15.0,507,284,223,0.5602,2443.63,8445.91,6002.29,1.407,29.74,-26.92,4.82,-646.67,-32.33,8,-247.92,2554.95,1.662,-111.32,0.948,153,507,304,203,0.5996,7007.05,11112.62,4105.57,2.707,36.55,-20.22,13.821,-342.68,-17.13,8,-229.71,5741.53,3.183,1265.52,1.858,153,91.55,52.71
0.12,"(0.3, 0.6)",True,140,15,35,20,65,70,22.5,508,284,224,0.5591,1873.94,7879.72,6005.78,1.312,27.75,-26.81,3.689,-688.96,-34.45,8,-247.92,2109.68,1.546,-235.74,0.89,153,508,305,203,0.6004,6446.26,10551.83,4105.57,2.57,34.6,-20.22,12.689,-350.1,-17.5,8,-229.71,5305.17,3.017,1141.09,1.773,153,91.26,46.93
0.12,"(0.3, 0.6)",True,140,15,45,20,60,65,15.0,510,249,261,0.4882,2827.33,9442.65,6615.31,1.427,37.92,-25.35,5.544,-573.2,-28.66,9,-261.41,2793.66,1.647,33.67,1.015,153,510,259,251,0.5078,7418.12,11739.68,4321.57,2.717,45.33,-17.22,14.545,-352.68,-17.63,9,-229.71,6007.45,3.152,1410.66,1.922,153,92.2,56.44
0.12,"(0.3, 0.6)",True,140,15,45,20,60,65,22.5,511,249,262,0.4873,2146.63,8765.44,6618.81,1.324,35.2,-25.26,4.201,-611.92,-30.6,9,-261.41,2283.68,1.529,-137.05,0.94,154,511,260,251,0.5088,6746.28,11067.85,4321.57,2.561,42.57,-17.22,13.202,-367.6,-18.38,9,-229.71,5497.36,2.969,1248.92,1.817,154,91.8,49.36
0.12,"(0.3, 0.6)",True,140,15,45,20,75,80,15.0,509,242,267,0.4754,2385.34,9011.66,6626.32,1.36,37.24,-24.82,4.686,-562.73,-28.14,8,-248.08,2447.67,1.566,-62.33,0.973,153,509,259,250,0.5088,6966.98,11284.04,4317.07,2.614,43.57,-17.27,13.688,-382.68,-19.13,8,-229.71,5652.28,3.028,1314.69,1.86,153,92.03,51.77
0.12,"(0.3, 0.6)",True,140,15,45,20,75,80,22.5,509,242,267,0.4754,1838.45,8464.77,6626.32,1.277,34.98,-24.82,3.612,-577.51,-28.88,8,-248.08,2021.12,1.467,-182.67,0.921,153,509,259,250,0.5088,6419.99,10737.06,4317.07,2.487,41.46,-17.27,12.613,-390.1,-19.5,8,-229.71,5225.67,2.875,1194.33,1.781,153,91.79,46.59
0.12,"(0.3, 0.6)",True,140,25,35,30,50,55,25.0,488,348,140,0.7131,2609.33,9760.0,7150.67,1.365,28.05,-51.08,5.347,-493.65,-24.68,8,-387.83,2320.39,1.471,288.94,1.13,147,488,348,140,0.7131,7002.19,12892.9,5890.71,2.189,37.05,-42.08,14.349,-385.42,-19.27,8,-316.0,5390.04,2.308,1612.15,1.911,147,94.8,60.84
0.12,"(0.3, 0.6)",True,140,25,35,30,50,55,37.5,486,346,140,0.7119,1781.37,8783.38,7002.01,1.254,25.39,-50.01,3.665,-560.1,-28.01,7,-306.83,1820.79,1.381,-39.42,0.982,146,486,347,139,0.714,6156.1,11902.31,5746.21,2.071,34.3,-41.34,12.667,-401.58,-20.08,7,-289.0,4881.28,2.227,1274.83,1.72,146,93.15,45.84
0.12,"(0.3, 0.6)",True,140,25,35,30,65,70,25.0,488,348,140,0.7131,2544.82,9695.49,7150.67,1.356,27.86,-51.08,5.215,-493.65,-24.68,8,-387.83,2251.9,1.458,292.92,1.131,147,488,348,140,0.7131,6937.65,12828.36,5890.71,2.178,36.86,-42.08,14.217,-385.42,-19.27,8,-316.0,5321.53,2.291,1616.12,1.913,147,94.97,60.58
0.12,"(0.3, 0.6)",True,140,25,35,30,65,70,37.5,488,348,140,0.7131,1877.81,9028.48,7150.67,1.263,25.94,-51.08,3.848,-534.68,-26.73,8,-387.83,1756.6,1.357,121.21,1.054,147,488,348,140,0.7131,6270.65,12161.36,5890.71,2.064,34.95,-42.08,12.85,-401.58,-20.08,8,-316.0,4826.15,2.171,1444.5,1.816,147,94.72,51.1
0.12,"(0.3, 0.6)",True,140,25,45,30,60,65,25.0,488,287,201,0.5881,1631.6,9605.79,7974.2,1.205,33.47,-39.67,3.343,-765.69,-38.28,8,-387.83,1540.56,1.277,91.04,1.038,147,488,287,201,0.5881,6024.55,12189.76,6165.21,1.977,42.47,-30.67,12.345,-439.51,-21.98,8,-316.0,4610.18,2.064,1414.37,1.772,147,94.46,46.28
0.12,"(0.3, 0.6)",True,140,25,45,30,60,65,37.5,488,287,201,0.5881,744.17,8718.37,7974.2,1.093,30.38,-39.67,1.525,-851.91,-42.6,8,-387.83,935.35,1.168,-191.18,0.921,147,488,287,201,0.5881,5137.01,11302.21,6165.21,1.833,39.38,-30.67,10.527,-427.37,-21.37,8,-316.0,4004.8,1.924,1132.2,1.618,147,90.52,29.13
0.12,"(0.3, 0.6)",True,140,25,45,30,75,80,25.0,488,287,201,0.5881,1304.96,9279.15,7974.2,1.164,32.33,-39.67,2.674,-837.61,-41.88,8,-387.83,1318.94,1.237,-13.98,0.994,147,488,287,201,0.5881,5697.97,11863.17,6165.21,1.924,41.34,-30.67,11.676,-418.46,-20.92,8,-316.0,4388.54,2.013,1309.43,1.715,147,93.07,38.39
0.12,"(0.3, 0.6)",True,140,25,45,30,75,80,37.5,488,287,201,0.5881,692.35,8666.54,7974.2,1.087,30.2,-39.67,1.419,-906.33,-45.32,8,-387.83,896.56,1.161,-204.21,0.916,147,488,287,201,0.5881,5085.26,11250.47,6165.21,1.825,39.2,-30.67,10.421,-427.37,-21.37,8,-316.0,3966.05,1.915,1119.21,1.611,147,90.33,27.11
0.12,"(0.3, 0.6)",True,140,25,55,30,70,75,25.0,482,241,241,0.5,1367.71,9601.88,8234.17,1.166,39.84,-34.17,2.838,-705.05,-35.25,12,-388.0,1318.48,1.227,49.23,1.02,145,482,241,241,0.5,5706.43,11771.63,6065.21,1.941,48.84,-25.17,11.839,-427.07,-21.35,12,-316.0,4351.97,2.007,1354.45,1.778,145,93.9,42.4
0.12,"(0.3, 0.6)",True,140,25,55,30,70,75,37.5,482,241,241,0.5,359.38,8593.56,8234.17,1.044,35.66,-34.17,0.746,-897.21,-44.86,12,-388.0,664.19,1.114,-304.81,0.874,145,482,241,241,0.5,4697.96,10763.17,6065.21,1.775,44.66,-25.17,9.747,-439.43,-21.97,12,-316.0,3697.56,1.855,1000.4,1.574,145,87.25,17.68
0.12,"(0.3, 0.6)",True,140,25,55,30,85,90,25.0,483,242,241,0.501,1058.69,9292.87,8234.17,1.129,38.4,-34.17,2.192,-786.46,-39.32,12,-388.0,1087.08,1.187,-28.39,0.988,145,483,242,241,0.501,5406.45,11471.66,6065.21,1.891,47.4,-25.17,11.193,-437.0,-21.85,12,-316.0,4129.55,1.954,1276.9,1.735,145,92.76,35.44
0.12,"(0.3, 0.6)",True,140,25,55,30,85,90,37.5,483,242,241,0.501,335.75,8569.92,8234.17,1.041,35.41,-34.17,0.695,-908.01,-45.4,12,-388.0,607.41,1.104,-271.66,0.887,145,483,242,241,0.501,4683.42,10748.63,6065.21,1.772,44.42,-25.17,9.697,-443.25,-22.16,12,-316.0,3649.82,1.843,1033.6,1.595,145,87.62,17.5
0.12,"(0.3, 0.6)",True,140,35,45,40,60,65,35.0,459,328,131,0.7146,1400.13,11142.67,9742.54,1.144,33.97,-74.37,3.05,-970.52,-48.53,7,-654.33,1111.05,1.163,289.08,1.098,138,459,328,131,0.7146,5532.22,14095.87,8563.65,1.646,42.98,-65.37,12.053,-591.5,-29.58,7,-591.5,4000.58,1.671,1531.64,1.588,138,90.31,51.71
0.12,"(0.3, 0.6)",True,140,35,45,40,60,65,52.5,453,304,149,0.6711,584.5,10188.48,9603.98,1.061,33.51,-64.46,1.29,-937.16,-46.86,9,-675.08,772.85,1.116,-188.35,0.936,136,453,324,129,0.7152,4662.32,13076.97,8414.65,1.554,40.36,-65.23,10.292,-613.78,-30.69,7,-591.5,3626.13,1.625,1036.19,1.397,136,82.89,23.11
0.12,"(0.3, 0.6)",True,140,35,45,40,75,80,35.0,460,329,131,0.7152,1674.43,11416.97,9742.54,1.172,34.7,-74.37,3.64,-867.53,-43.38,7,-654.33,1316.26,1.194,358.17,1.122,138,460,329,131,0.7152,5815.5,14379.15,8563.65,1.679,43.71,-65.37,12.642,-591.5,-29.58,7,-591.5,4214.81,1.707,1600.69,1.615,138,90.91,55.89
0.12,"(0.3, 0.6)",True,140,35,45,40,75,80,52.5,459,328,131,0.7146,1220.83,10963.37,9742.54,1.125,33.42,-74.37,2.66,-909.22,-45.46,7,-654.33,991.79,1.146,229.03,1.078,138,459,328,131,0.7146,5352.65,13916.3,8563.65,1.625,42.43,-65.37,11.662,-613.78,-30.69,7,-591.5,3881.13,1.651,1471.52,1.565,138,89.68,48.66
0.12,"(0.3, 0.6)",True,140,35,55,40,70,75,35.0,456,283,173,0.6206,923.06,10952.58,10029.52,1.092,38.7,-57.97,2.024,-944.01,-47.2,9,-654.33,748.88,1.106,174.19,1.059,137,456,283,173,0.6206,5027.87,13500.52,8472.65,1.593,47.71,-48.97,11.026,-591.5,-29.58,9,-591.5,3620.26,1.608,1407.6,1.559,137,89.35,43.81
0.12,"(0.3, 0.6)",True,140,35,55,40,70,75,52.5,454,280,174,0.6167,436.69,10468.46,10031.77,1.044,37.39,-57.65,0.962,-1058.77,-52.94,9,-654.33,367.69,1.052,69.01,1.023,137,454,281,173,0.6189,4523.51,12996.16,8472.65,1.534,46.25,-48.97,9.964,-606.61,-30.33,9,-591.5,3221.0,1.541,1302.52,1.517,137,86.15,28.6
0.12,"(0.3, 0.6)",True,140,35,55,40,85,90,35.0,456,283,173,0.6206,876.95,10906.46,10029.52,1.087,38.54,-57.97,1.923,-976.44,-48.82,9,-654.33,699.5,1.099,177.45,1.06,137,456,283,173,0.6206,4981.82,13454.47,8472.65,1.588,47.54,-48.97,10.925,-591.5,-29.58,9,-591.5,3570.9,1.6,1410.92,1.56,137,89.36,43.48
0.12,"(0.3, 0.6)",True,140,35,55,40,85,90,52.5,455,282,173,0.6198,634.47,10663.99,10029.52,1.063,37.82,-57.97,1.394,-1023.39,-51.17,9,-654.33,541.7,1.077,92.77,1.031,137,455,282,173,0.6198,4730.26,13202.91,8472.65,1.558,46.82,-48.97,10.396,-596.88,-29.84,9,-591.5,3404.02,1.572,1326.24,1.527,137,87.24,33.05
0.12,"(0.3, 0.6)",True,140,35,65,40,80,85,35.0,451,243,208,0.5388,433.77,11075.72,10641.95,1.041,45.58,-51.16,0.962,-888.01,-44.4,15,-681.33,454.66,1.06,-20.89,0.993,136,451,243,208,0.5388,4493.24,13263.39,8770.15,1.512,54.58,-42.16,9.963,-600.5,-30.03,15,-600.5,3289.7,1.53,1203.55,1.469,136,84.23,17.99
0.12,"(0.3, 0.6)",True,140,35,65,40,80,85,52.5,449,243,206,0.5412,-122.83,10352.21,10475.04,0.988,42.6,-50.85,-0.274,-1004.22,-50.21,15,-681.33,29.1,1.004,-151.92,0.951,135,449,243,206,0.5412,3918.61,12539.76,8621.15,1.455,51.6,-41.85,8.727,-632.33,-31.62,15,-600.5,2855.13,1.471,1063.48,1.415,135,80.17,15.0
0.12,"(0.3, 0.6)",True,140,35,65,40,95,100,35.0,451,243,208,0.5388,114.3,10756.25,10641.95,1.011,44.26,-51.16,0.253,-911.3,-45.56,15,-681.33,244.71,1.033,-130.41,0.958,136,451,243,208,0.5388,4173.83,12943.98,8770.15,1.476,53.27,-42.16,9.255,-600.5,-30.03,15,-600.5,3079.74,1.497,1094.08,1.426,136,81.43,15.79
0.12,"(0.3, 0.6)",True,140,35,65,40,95,100,52.5,450,243,207,0.54,-231.2,10397.25,10628.45,0.978,42.79,-51.35,-0.514,-1106.47,-55.32,15,-681.33,-83.76,0.989,-147.44,0.952,135,450,243,207,0.54,3819.17,12584.82,8765.65,1.436,51.79,-42.35,8.487,-616.26,-30.81,15,-600.5,2751.19,1.444,1067.98,1.417,135,79.84,15.0
0.12,"(0.3, 0.6)",True,140,45,55,50,70,75,45.0,433,310,123,0.7159,2090.29,13620.04,11529.75,1.181,43.94,-93.74,4.827,-1195.5,-59.78,6,-575.72,1410.14,1.174,680.16,1.198,130,433,310,123,0.7159,5988.88,16411.11,10422.23,1.575,52.94,-84.73,13.831,-943.72,-47.19,6,-521.58,4137.73,1.565,1851.15,1.597,130,89.92,63.35
0.12,"(0.3, 0.6)",True,140,45,55,50,70,75,67.5,431,285,146,0.6613,2624.7,14411.08,11786.38,1.223,50.57,-80.73,6.09,-1088.17,-54.41,6,-575.72,1846.14,1.222,778.56,1.225,130,431,306,125,0.71,6505.92,17077.15,10571.23,1.615,55.81,-84.57,15.095,-827.91,-41.4,6,-521.58,4556.29,1.61,1949.63,1.629,130,91.01,68.21
0.12,"(0.3, 0.6)",True,140,45,55,50,85,90,45.0,435,311,124,0.7149,2331.32,14014.65,11683.33,1.2,45.06,-94.22,5.359,-1140.7,-57.03,6,-575.72,1542.61,1.187,788.71,1.229,131,435,311,124,0.7149,6247.91,16814.64,10566.73,1.591,54.07,-85.22,14.363,-888.9,-44.45,6,-521.58,4279.31,1.573,1968.59,1.635,131,90.4,65.76
0.12,"(0.3, 0.6)",True,140,45,55,50,85,90,67.5,435,311,124,0.7149,2469.02,14152.35,11683.33,1.211,45.51,-94.22,5.676,-1251.92,-62.6,6,-575.72,1673.5,1.203,795.51,1.231,131,435,311,124,0.7149,6385.7,16952.43,10566.73,1.604,54.51,-85.22,14.68,-995.67,-49.78,6,-521.58,4410.33,1.591,1975.36,1.637,131,90.52,66.49
0.12,"(0.3, 0.6)",True,140,45,65,50,80,85,45.0,428,269,159,0.6285,1141.67,13157.44,12015.77,1.095,48.91,-75.57,2.667,-1303.04,-65.15,6,-575.72,712.11,1.084,429.56,1.121,129,428,269,159,0.6285,4995.2,15579.43,10584.23,1.472,57.92,-66.57,11.671,-943.9,-47.2,6,-521.58,3403.68,1.457,1591.52,1.507,129,87.53,51.19
0.12,"(0.3, 0.6)",True,140,45,65,50,80,85,67.5,427,268,159,0.6276,1389.52,13545.38,12155.86,1.114,50.54,-76.45,3.254,-1349.49,-67.47,6,-575.72,1003.71,1.117,385.81,1.108,129,427,268,159,0.6276,5234.15,15958.38,10724.23,1.488,59.55,-67.45,12.258,-1061.92,-53.1,6,-521.58,3686.36,1.486,1547.79,1.493,129,87.45,53.03
0.12,"(0.3, 0.6)",True,140,45,65,50,95,100,45.0,431,270,161,0.6265,1013.28,13336.05,12322.77,1.082,49.39,-76.54,2.351,-1360.2,-68.01,6,-575.72,511.54,1.058,501.75,1.14,130,431,270,161,0.6265,4893.81,15767.04,10873.23,1.45,58.4,-67.54,11.355,-928.36,-46.42,6,-521.58,3221.13,1.417,1672.69,1.532,130,86.57,48.28
0.12,"(0.3, 0.6)",True,140,45,65,50,95,100,67.5,429,269,160,0.627,1063.84,13373.11,12309.27,1.086,49.71,-76.93,2.48,-1295.07,-64.75,6,-575.72,613.01,1.07,450.83,1.127,129,429,269,160,0.627,4926.23,15794.97,10868.73,1.453,58.72,-67.93,11.483,-1022.07,-51.1,6,-521.58,3313.49,1.429,1612.75,1.514,129,86.62,49.87
0.12,"(0.3, 0.6)",True,140,45,75,50,90,95,45.0,421,234,187,0.5558,515.99,12909.6,12393.6,1.042,55.17,-66.28,1.226,-1452.71,-72.64,6,-575.72,521.75,1.061,-5.76,0.998,127,421,234,187,0.5558,4306.55,15016.79,10710.23,1.402,64.17,-57.27,10.229,-885.76,-44.29,6,-521.58,3168.23,1.429,1138.33,1.342,127,80.14,18.42
0.12,"(0.3, 0.6)",True,140,45,75,50,90,95,67.5,422,235,187,0.5569,861.39,13254.99,12393.6,1.07,56.4,-66.28,2.041,-1188.62,-59.43,6,-575.72,1088.57,1.13,-227.18,0.943,127,422,235,187,0.5569,4660.97,15371.21,10710.23,1.435,65.41,-57.27,11.045,-771.83,-38.59,6,-521.58,3744.23,1.517,916.74,1.264,127,78.46,26.91
0.12,"(0.3, 0.6)",True,140,45,75,50,105,110,45.0,421,234,187,0.5558,503.82,12897.42,12393.6,1.041,55.12,-66.28,1.197,-1408.84,-70.44,6,-575.72,534.75,1.063,-30.93,0.992,127,421,234,187,0.5558,4294.38,15004.61,10710.23,1.401,64.12,-57.27,10.2,-886.73,-44.34,6,-521.58,3181.22,1.431,1113.16,1.335,127,79.71,18.34
0.12,"(0.3, 0.6)",True,140,45,75,50,105,110,67.5,422,235,187,0.5569,823.38,13216.99,12393.6,1.066,56.24,-66.28,1.951,-1270.82,-63.54,6,-575.72,873.27,1.104,-49.89,0.988,127,422,235,187,0.5569,4622.82,15333.06,10710.23,1.432,65.25,-57.27,10.955,-767.3,-38.36,6,-521.58,3528.75,1.487,1094.07,1.315,127,80.87,25.0
